"URL","File","Title","Title length","Meta description","Description length","Canonical","Last modified"
"https://vederetravel.com/sports-travel/football/premier-league-wembley-hospitality","sports-travel/football/premier-league-wembley-hospitality/index.html","Premier League & Wembley Hospitality | Vedere Travel","52","Official club hospitality at Anfield, Old Trafford, the Emirates and the Etihad, plus cup finals under the arch. Bespoke quotation on enquiry.","142","https://vederetravel.com/sports-travel/football/premier-league-wembley-hospitality","2026-09-22"
"https://vederetravel.com/sports-travel/formula-one","sports-travel/formula-one/index.html","Formula One Travel 2026 & 2027 | Vedere Travel","46","Formula One travel for the 2026 and 2027 seasons from £1,095pp. Official tickets, hand-picked hotels, flights and transfers. ATOL protected.","140","https://vederetravel.com/sports-travel/formula-one","2026-09-22"
"https://vederetravel.com/sports-travel/golf","sports-travel/golf/index.html","Luxury Golf Travel & Major Championship Packages | Vedere","57","The Masters, The 155th Open at St Andrews, the Ryder Cup at Adare Manor and the WM Phoenix Open. Official access, five-star stays and golf of your own.","151","https://vederetravel.com/sports-travel/golf","2026-09-22"
"https://vederetravel.com/sports-travel/golf/phoenix-open","sports-travel/golf/phoenix-open/index.html","WM Phoenix Open 2027 Packages | TPC Scottsdale | Vedere","55","WM Phoenix Open 2027 packages from £2,495pp. 16th-hole Coliseum hospitality, Fairmont Scottsdale stays, flights and transfers with one specialist.","146","https://vederetravel.com/sports-travel/golf/phoenix-open","2026-09-22"
"https://vederetravel.com/sports-travel/golf/ryder-cup-2027","sports-travel/golf/ryder-cup-2027/index.html","Ryder Cup 2027 Packages | Adare Manor, Ireland | Vedere","55","Ryder Cup 2027 at Adare Manor, packages from £4,750pp. Official four-day tickets, five-star Galway stays and daily transfers with one specialist.","145","https://vederetravel.com/sports-travel/golf/ryder-cup-2027","2026-09-22"
"https://vederetravel.com/sports-travel/golf/the-open","sports-travel/golf/the-open/index.html","The 155th Open 2027 | St Andrews Packages | Vedere Travel","57","The 155th Open at St Andrews, July 2027. Packages from £1,995pp with official Open Experiences hospitality, Old Course Hotel stays and private transfers.","153","https://vederetravel.com/sports-travel/golf/the-open","2026-09-22"
"https://vederetravel.com/sports-travel/golf/us-masters","sports-travel/golf/us-masters/index.html","US Masters 2027 Packages | Badges & Map & Flag | Vedere","55","US Masters 2027 packages from £6,950pp. US Masters Badges, Map & Flag hospitality, Lake Oconee and Palmetto Bluff stays, with one specialist.","141","https://vederetravel.com/sports-travel/golf/us-masters","2026-09-22"
"https://vederetravel.com/sports-travel/other-sports","sports-travel/other-sports/index.html","Other Sports Travel & Event Hospitality | Vedere Travel","55","Boxing, UFC, horse racing, darts and more with official hospitality, five-star hotels and one specialist looking after the whole trip. ATOL protected.","150","https://vederetravel.com/sports-travel/other-sports","2026-09-22"
"https://vederetravel.com/sports-travel/other-sports/boxing","sports-travel/other-sports/boxing/index.html","Boxing Fight Night Packages | Las Vegas, MSG & Riyadh | Vedere","62","Boxing travel packages for the sport’s biggest nights: Las Vegas fight weeks, Madison Square Garden bills and Riyadh Season, with ringside seats and hotels.","156","https://vederetravel.com/sports-travel/other-sports/boxing","2026-09-22"
"https://vederetravel.com/sports-travel/other-sports/darts","sports-travel/other-sports/darts/index.html","Darts Packages | World Championship at Alexandra Palace | Vedere","64","Darts travel packages: the World Championship at Alexandra Palace and Premier League nights around the country, with tables, hospitality and hotels.","148","https://vederetravel.com/sports-travel/other-sports/darts","2026-09-22"
"https://vederetravel.com/sports-travel/other-sports/horse-racing","sports-travel/other-sports/horse-racing/index.html","Horse Racing Packages | Cheltenham, Royal Ascot & the Arc | Vedere","66","Horse racing travel packages: Cheltenham, Royal Ascot, the Grand National, the Arc and the Dubai World Cup, with hospitality and five-star hotels.","146","https://vederetravel.com/sports-travel/other-sports/horse-racing","2026-09-22"
"https://vederetravel.com/sports-travel/other-sports/ufc","sports-travel/other-sports/ufc/index.html","UFC Fight Week Packages | Las Vegas Pay-Per-View & Fight Nights | Vedere","72","UFC travel packages: Las Vegas pay-per-view weekends and international Fight Nights from Abu Dhabi to London, with premium seats and five-star hotels.","150","https://vederetravel.com/sports-travel/other-sports/ufc","2026-09-22"
"https://vederetravel.com/sports-travel/rugby","sports-travel/rugby/index.html","Luxury Rugby Travel | Six Nations & World Cup | Vedere","54","Six Nations weekends in six European capitals and the 2027 Rugby World Cup in Australia. Official-route tickets, luxury hotels, built bespoke.","142","https://vederetravel.com/sports-travel/rugby","2026-09-22"
"https://vederetravel.com/sports-travel/rugby/rugby-world-cup-2027","sports-travel/rugby/rugby-world-cup-2027/index.html","Rugby World Cup 2027 Travel, Australia | Vedere Travel","54","Rugby World Cup 2027 in Australia, built bespoke. Official-route tickets, luxury hotels across seven host cities and Australian extensions, October to November.","160","https://vederetravel.com/sports-travel/rugby/rugby-world-cup-2027","2026-09-22"
"https://vederetravel.com/sports-travel/rugby/six-nations","sports-travel/rugby/six-nations/index.html","Six Nations 2027 Travel & Hospitality | Vedere Travel","53","Six Nations 2027 travel, built bespoke. Official tickets and hospitality in Dublin, London, Paris, Edinburgh, Cardiff and Rome, with the full 2027 fixture list.","160","https://vederetravel.com/sports-travel/rugby/six-nations","2026-09-22"
"https://vederetravel.com/sports-travel/tennis","sports-travel/tennis/index.html","Luxury Tennis Travel & Grand Slam Packages | Vedere Travel","58","Australian Open, Roland-Garros, Wimbledon and the US Open 2027. Official-route seats, Wimbledon debenture access and five-star hotels, with one specialist.","155","https://vederetravel.com/sports-travel/tennis","2026-09-22"
"https://vederetravel.com/sports-travel/tennis/australian-open","sports-travel/tennis/australian-open/index.html","Australian Open 2027 Packages & Hospitality | Vedere Travel","59","Australian Open 2027 packages from £3,495pp. Reserved Rod Laver Arena seats, night sessions and five-star Melbourne hotels, arranged by one specialist.","151","https://vederetravel.com/sports-travel/tennis/australian-open","2026-09-22"
"https://vederetravel.com/sports-travel/tennis/roland-garros","sports-travel/tennis/roland-garros/index.html","Roland-Garros 2027 Packages & Hospitality | Vedere Travel","57","Roland-Garros 2027, 23 May – 6 June in Paris. Reserved Philippe-Chatrier seating, Palace hotels and the Eurostar no-fly route. Guide from £2,750pp.","147","https://vederetravel.com/sports-travel/tennis/roland-garros","2026-09-22"
"https://vederetravel.com/sports-travel/tennis/us-open","sports-travel/tennis/us-open/index.html","US Open 2027 Packages & Hospitality | Vedere Travel","51","US Open 2027 packages from £3,750pp. Reserved Arthur Ashe seating, night sessions and Manhattan five-star hotels, arranged by one specialist.","141","https://vederetravel.com/sports-travel/tennis/us-open","2026-09-22"
"https://vederetravel.com/sports-travel/tennis/wimbledon","sports-travel/tennis/wimbledon/index.html","Wimbledon 2027 Debenture Seats & Hospitality | Vedere Travel","60","Wimbledon 2027 packages from £3,450pp. Centre Court and No.1 Court debentures, official hospitality and London five-star hotels, with one specialist throughout.","160","https://vederetravel.com/sports-travel/tennis/wimbledon","2026-09-22"
"https://vederetravel.com/sports-travel/us-sports","sports-travel/us-sports/index.html","US Sports Holidays | NBA, NFL, MLB & NHL | Vedere Travel","56","US sports holidays from Vedere — NBA, NFL, MLB and NHL games built into tailor-made American trips, with tickets, luxury hotels and internal flights arranged.","158","https://vederetravel.com/sports-travel/us-sports","2026-09-22"
"https://vederetravel.com/sports-travel/us-sports/mlb","sports-travel/us-sports/mlb/index.html","MLB Baseball Packages | Fenway, Wrigley & Yankee Stadium | Vedere","65","MLB travel packages: a night at Fenway, Wrigley, Yankee Stadium or Dodger Stadium, with club seats and five-star hotels, arranged by one specialist.","148","https://vederetravel.com/sports-travel/us-sports/mlb","2026-09-22"
"https://vederetravel.com/sports-travel/us-sports/nba","sports-travel/us-sports/nba/index.html","NBA Games & Courtside Packages | Madison Square Garden & More | Vedere","70","NBA travel packages: courtside and hospitality seats at Madison Square Garden and beyond, Christmas Day games and the Playoffs, with five-star hotels.","150","https://vederetravel.com/sports-travel/us-sports/nba","2026-09-22"
"https://vederetravel.com/sports-travel/us-sports/nfl","sports-travel/us-sports/nfl/index.html","NFL Game & Super Bowl Packages | Tailgates, Club Seats & Suites | Vedere","72","NFL travel packages: regular-season Sundays, primetime games and the Super Bowl, with club seats, suites and five-star hotels — built by one specialist.","152","https://vederetravel.com/sports-travel/us-sports/nfl","2026-09-22"
"https://vederetravel.com/sports-travel/us-sports/nhl","sports-travel/us-sports/nhl/index.html","NHL Hockey Packages | Original Six, Winter Classic & Playoffs | Vedere","70","NHL hockey travel packages: Original Six rivalries, Madison Square Garden, Las Vegas and the Stanley Cup Playoffs, with club seats and five-star hotels.","152","https://vederetravel.com/sports-travel/us-sports/nhl","2026-09-22"
"https://vederetravel.com/team-travel","team-travel/index.html","Team Travel | Football Tours, Camps & Europe | Vedere","53","Football-led team travel from Vedere — tournaments, training camps and European away-days for schools, academies and professional clubs, with ten years’ experience.","164","https://vederetravel.com/team-travel","2026-09-22"
